price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,age
750000.0,4.0,2.5,4553.0,2.5,0.0,0.0,3.0,8.0,0.0,98052.0,47.7066,-122.112,2750.0,4929.0,6.0
439950.0,2.0,1.75,3000.0,1.0,0.0,0.0,5.0,7.0,300.0,98117.0,47.6789,-122.365,1260.0,3000.0,108.0
395000.0,4.0,1.75,10219.0,1.0,0.0,0.0,3.0,7.0,0.0,98133.0,47.7492,-122.336,1500.0,9099.0,52.0
375000.0,4.0,1.0,6820.0,1.5,0.0,0.0,3.0,6.0,0.0,98133.0,47.7061,-122.347,1450.0,6820.0,67.0
263000.0,3.0,2.25,7748.0,2.0,0.0,0.0,4.0,7.0,0.0,98003.0,47.2857,-122.3,1590.0,7606.0,23.0
185000.0,3.0,1.0,9198.0,1.5,0.0,0.0,4.0,7.0,0.0,98032.0,47.37,-122.297,1170.0,8970.0,55.0
500000.0,3.0,1.0,54315.0,1.0,0.0,0.0,3.0,7.0,650.0,98075.0,47.591,-122.01,2690.0,40518.0,41.0
920000.0,4.0,2.5,10045.0,2.0,0.0,0.0,3.0,10.0,0.0,98027.0,47.554,-122.095,4370.0,12359.0,21.0
936000.0,7.0,3.75,21802.0,2.0,0.0,0.0,3.0,10.0,1460.0,98075.0,47.595,-122.04,3350.0,10005.0,13.0
1500000.0,3.0,1.75,12757.0,1.0,0.0,2.0,4.0,8.0,1090.0,98004.0,47.6201,-122.209,2930.0,12450.0,62.0
1100000.0,3.0,2.25,7200.0,1.0,0.0,0.0,3.0,8.0,1000.0,98115.0,47.6867,-122.275,2500.0,7200.0,66.0
247000.0,3.0,2.5,10875.0,1.0,0.0,0.0,3.0,7.0,360.0,98003.0,47.3482,-122.3,1810.0,9916.0,25.0
289500.0,3.0,1.0,5525.0,1.0,0.0,0.0,2.0,7.0,0.0,98115.0,47.6981,-122.325,1580.0,7200.0,68.0
432500.0,3.0,2.5,6396.0,2.0,0.0,0.0,3.0,7.0,0.0,98065.0,47.5356,-121.881,2610.0,5128.0,12.0
680000.0,3.0,1.75,4320.0,1.0,0.0,0.0,4.0,7.0,900.0,98103.0,47.6663,-122.357,1810.0,3900.0,95.0
589000.0,3.0,1.0,6000.0,1.5,0.0,0.0,5.0,7.0,0.0,98199.0,47.6496,-122.403,1420.0,6000.0,82.0
756450.0,4.0,2.0,8400.0,1.5,0.0,0.0,5.0,7.0,1170.0,98136.0,47.5322,-122.391,2540.0,6458.0,100.0
536650.0,3.0,1.75,8910.0,1.0,0.0,0.0,3.0,8.0,860.0,98034.0,47.7149,-122.222,2310.0,10695.0,40.0
540000.0,3.0,2.25,1800.0,2.0,0.0,0.0,3.0,7.0,0.0,98122.0,47.6081,-122.289,2010.0,4500.0,20.0
385000.0,3.0,1.75,3850.0,1.0,0.0,0.0,4.0,7.0,0.0,98125.0,47.7134,-122.292,1540.0,7645.0,55.0
485000.0,3.0,1.0,6120.0,1.0,0.0,0.0,3.0,7.0,0.0,98115.0,47.6787,-122.285,2370.0,6695.0,73.0
240000.0,3.0,2.0,17652.0,1.0,0.0,0.0,4.0,7.0,0.0,98059.0,47.4712,-122.1,1990.0,17652.0,34.0
415500.0,3.0,2.0,17652.0,1.0,0.0,0.0,4.0,7.0,0.0,98059.0,47.4712,-122.1,1990.0,17652.0,35.0
550000.0,3.0,2.0,2688.0,1.5,0.0,0.0,5.0,7.0,0.0,98117.0,47.6783,-122.366,1440.0,2900.0,99.0
1260000.0,4.0,2.0,5400.0,2.5,0.0,0.0,4.0,9.0,0.0,98112.0,47.6235,-122.309,2500.0,5040.0,114.0
430000.0,2.0,2.0,213008.0,2.0,0.0,0.0,4.0,7.0,0.0,98070.0,47.3604,-122.457,1630.0,161172.0,24.0
415000.0,2.0,1.75,4257.0,1.0,0.0,3.0,3.0,7.0,720.0,98136.0,47.5274,-122.384,1920.0,5100.0,61.0
365000.0,4.0,2.5,8200.0,2.0,0.0,0.0,5.0,7.0,0.0,98010.0,47.3107,-122.001,1560.0,12426.0,16.0
257000.0,4.0,1.5,8500.0,2.0,0.0,0.0,3.0,7.0,0.0,98001.0,47.3314,-122.275,1580.0,7650.0,39.0
420000.0,3.0,2.5,3821.0,2.0,0.0,0.0,3.0,8.0,0.0,98029.0,47.5541,-121.995,2860.0,3841.0,9.0
338995.0,3.0,1.75,9450.0,1.0,0.0,0.0,5.0,7.0,0.0,98166.0,47.4557,-122.348,1320.0,8315.0,71.0
615000.0,3.0,1.75,8280.0,1.0,0.0,0.0,4.0,7.0,1290.0,98177.0,47.7235,-122.359,1530.0,8160.0,67.0
312500.0,4.0,0.5,5570.0,2.0,0.0,0.0,3.0,8.0,0.0,98092.0,47.3285,-122.168,1820.0,6371.0,18.0
513000.0,4.0,2.5,5684.0,2.0,0.0,0.0,3.0,8.0,0.0,98028.0,47.7443,-122.22,2210.0,7066.0,18.0
857500.0,4.0,2.75,5040.0,2.0,0.0,3.0,3.0,9.0,750.0,98116.0,47.5747,-122.408,2270.0,5500.0,63.0
1060000.0,3.0,2.75,22343.0,1.5,0.0,1.0,4.0,10.0,0.0,98040.0,47.5706,-122.209,3390.0,15682.0,37.0
585000.0,3.0,1.75,9500.0,1.0,0.0,3.0,4.0,8.0,590.0,98146.0,47.4919,-122.365,2110.0,9450.0,56.0
350500.0,2.0,2.5,4950.0,1.0,0.0,0.0,3.0,7.0,0.0,98038.0,47.3497,-122.025,1770.0,4500.0,11.0
215000.0,3.0,2.0,9312.0,1.0,0.0,0.0,3.0,7.0,0.0,98168.0,47.4811,-122.325,1650.0,7300.0,67.0
440000.0,4.0,2.0,8400.0,1.5,0.0,0.0,4.0,7.0,0.0,98034.0,47.7285,-122.24,1450.0,7440.0,52.0
270000.0,3.0,2.25,7800.0,1.0,0.0,0.0,4.0,7.0,290.0,98042.0,47.3598,-122.157,1460.0,7800.0,30.0
385000.0,3.0,0.75,7020.0,1.0,0.0,0.0,5.0,7.0,0.0,98126.0,47.5377,-122.376,1410.0,5802.0,90.0
688500.0,3.0,1.75,4125.0,1.5,0.0,3.0,4.0,7.0,0.0,98103.0,47.6748,-122.352,1760.0,4000.0,87.0
700000.0,3.0,1.75,4905.0,1.0,0.0,0.0,5.0,7.0,780.0,98122.0,47.6105,-122.309,2210.0,1834.0,102.0
585000.0,5.0,2.0,14467.0,1.0,0.0,0.0,3.0,8.0,1280.0,98006.0,47.5547,-122.178,2200.0,10267.0,54.0
401000.0,2.0,1.5,2625.0,2.0,0.0,0.0,4.0,7.0,0.0,98052.0,47.6747,-122.151,1260.0,2625.0,32.0
655000.0,4.0,2.25,7725.0,1.0,0.0,0.0,4.0,8.0,530.0,98052.0,47.6287,-122.093,1740.0,7944.0,43.0
317000.0,3.0,1.0,5400.0,1.0,0.0,0.0,3.0,6.0,0.0,98144.0,47.5746,-122.293,960.0,5400.0,55.0
500000.0,4.0,2.5,8155.0,1.5,0.0,0.0,4.0,6.0,0.0,98034.0,47.719,-122.173,1460.0,7360.0,45.0
314963.0,2.0,1.0,6350.0,1.0,0.0,0.0,3.0,6.0,0.0,98103.0,47.6975,-122.357,1490.0,6350.0,71.0
715000.0,3.0,1.5,5060.0,2.0,0.0,2.0,5.0,7.0,0.0,98126.0,47.5671,-122.379,1670.0,5118.0,89.0
280000.0,3.0,2.25,9600.0,2.0,0.0,0.0,3.0,7.0,0.0,98045.0,47.4687,-121.749,1200.0,10400.0,22.0
531000.0,3.0,2.5,9736.0,2.0,0.0,0.0,3.0,9.0,0.0,98011.0,47.7374,-122.219,2490.0,8763.0,26.0
617000.0,3.0,2.5,4488.0,2.0,0.0,0.0,3.0,8.0,0.0,98007.0,47.6176,-122.14,1530.0,3696.0,16.0
440000.0,4.0,1.0,7560.0,1.5,0.0,0.0,3.0,7.0,0.0,98177.0,47.7079,-122.358,1480.0,7560.0,74.0
140000.0,3.0,1.0,10114.0,1.0,0.0,0.0,4.0,7.0,0.0,98002.0,47.2975,-122.223,1380.0,7800.0,59.0
661000.0,4.0,1.75,13125.0,1.0,0.0,0.0,5.0,8.0,0.0,98052.0,47.6315,-122.101,2360.0,12500.0,42.0
697000.0,4.0,1.75,13125.0,1.0,0.0,0.0,5.0,8.0,0.0,98052.0,47.6315,-122.101,2360.0,12500.0,42.0
1195000.0,5.0,2.75,13297.0,2.0,0.0,0.0,5.0,9.0,900.0,98040.0,47.5497,-122.228,2900.0,11568.0,45.0
535000.0,4.0,2.0,3515.0,1.0,0.0,0.0,5.0,8.0,940.0,98115.0,47.6873,-122.314,1650.0,4275.0,45.0
404500.0,2.0,2.0,3060.0,1.5,0.0,0.0,4.0,6.0,0.0,98118.0,47.5643,-122.284,1410.0,3264.0,105.0
396500.0,3.0,1.0,5110.0,1.0,0.0,0.0,3.0,7.0,610.0,98126.0,47.5256,-122.379,1310.0,5110.0,60.0
450000.0,3.0,2.25,9488.0,1.0,0.0,0.0,4.0,8.0,560.0,98056.0,47.5339,-122.174,1880.0,8615.0,38.0
605000.0,3.0,3.25,2400.0,2.0,0.0,0.0,3.0,8.0,460.0,98119.0,47.6325,-122.371,2200.0,3600.0,27.0
699000.0,3.0,2.0,4320.0,2.0,0.0,2.0,3.0,9.0,0.0,98118.0,47.5153,-122.256,1640.0,5225.0,15.0
805000.0,3.0,3.0,19023.0,2.0,0.0,0.0,3.0,11.0,0.0,98014.0,47.6953,-121.914,1860.0,15001.0,29.0
156000.0,1.0,0.75,15000.0,1.0,0.0,0.0,3.0,4.0,0.0,98014.0,47.6554,-121.908,1730.0,22500.0,68.0
595000.0,4.0,2.5,7064.0,1.0,0.0,0.0,4.0,8.0,550.0,98052.0,47.6955,-122.097,1740.0,8075.0,31.0
285000.0,3.0,1.75,7200.0,1.5,0.0,0.0,3.0,6.0,0.0,98065.0,47.5263,-121.809,1350.0,9000.0,85.0
725000.0,4.0,2.5,6055.0,2.0,0.0,0.0,3.0,9.0,0.0,98056.0,47.5374,-122.192,2740.0,7367.0,8.0
216300.0,3.0,2.5,5000.0,2.0,0.0,0.0,3.0,8.0,0.0,98023.0,47.3206,-122.394,1720.0,5000.0,29.0
410000.0,4.0,2.75,8450.0,1.0,0.0,0.0,4.0,7.0,960.0,98059.0,47.4804,-122.157,1580.0,8450.0,31.0
597000.0,2.0,1.75,4600.0,1.0,0.0,3.0,4.0,7.0,1330.0,98126.0,47.5599,-122.378,1790.0,5175.0,98.0
325000.0,3.0,1.0,9300.0,1.0,0.0,0.0,4.0,7.0,0.0,98077.0,47.7562,-122.073,1300.0,10064.0,38.0
355000.0,5.0,2.75,9375.0,1.0,0.0,0.0,5.0,7.0,1000.0,98030.0,47.3738,-122.214,2250.0,8200.0,49.0
338000.0,3.0,1.5,8215.0,1.0,0.0,0.0,3.0,7.0,1200.0,98146.0,47.5001,-122.338,1460.0,8217.0,53.0
210000.0,4.0,2.25,5393.0,2.0,0.0,0.0,3.0,7.0,0.0,98001.0,47.3378,-122.263,1700.0,5917.0,15.0
423000.0,4.0,1.75,9000.0,1.0,0.0,0.0,3.0,7.0,0.0,98034.0,47.7308,-122.18,1930.0,7818.0,47.0
249500.0,4.0,1.5,8554.0,1.0,0.0,0.0,4.0,7.0,950.0,98002.0,47.2933,-122.195,1790.0,8554.0,38.0
325000.0,4.0,2.5,5105.0,2.0,0.0,0.0,4.0,8.0,0.0,98042.0,47.3922,-122.165,1920.0,5288.0,13.0
257000.0,3.0,1.75,8223.0,1.0,0.0,0.0,4.0,7.0,470.0,98042.0,47.3666,-122.089,1240.0,8113.0,28.0
550000.0,3.0,1.75,100623.0,1.0,0.0,3.0,3.0,8.0,0.0,98053.0,47.6454,-121.978,2110.0,50529.0,37.0
490000.0,3.0,1.0,9638.0,2.0,0.0,0.0,4.0,7.0,0.0,98033.0,47.6773,-122.178,1760.0,7822.0,94.0
299000.0,2.0,1.5,3838.0,2.0,0.0,0.0,3.0,7.0,0.0,98034.0,47.7255,-122.164,1410.0,3780.0,32.0
295000.0,2.0,1.0,39639.0,1.0,0.0,0.0,4.0,6.0,0.0,98070.0,47.466,-122.452,1880.0,98881.0,54.0
630000.0,4.0,2.5,14463.0,2.0,0.0,0.0,3.0,8.0,0.0,98074.0,47.6261,-122.047,2550.0,12109.0,36.0
320000.0,4.0,1.5,8474.0,1.0,0.0,0.0,5.0,7.0,1010.0,98058.0,47.4579,-122.17,1720.0,8166.0,53.0
1110000.0,4.0,2.5,8640.0,1.0,0.0,0.0,5.0,8.0,890.0,98005.0,47.5932,-122.172,2270.0,8800.0,56.0
398000.0,4.0,1.0,6458.0,1.0,0.0,0.0,4.0,7.0,0.0,98117.0,47.6988,-122.358,1670.0,6350.0,61.0
218000.0,3.0,1.0,7874.0,1.0,0.0,0.0,3.0,7.0,0.0,98106.0,47.5175,-122.346,1290.0,7320.0,58.0
590000.0,4.0,2.75,104108.0,2.0,0.0,0.0,3.0,8.0,0.0,98027.0,47.4686,-121.989,2270.0,54450.0,27.0
1595000.0,5.0,3.0,8239.0,2.0,0.0,3.0,3.0,10.0,1100.0,98008.0,47.5842,-122.111,3330.0,10643.0,32.0
348500.0,2.0,2.25,1824.0,2.0,0.0,0.0,3.0,8.0,0.0,98106.0,47.5396,-122.368,1460.0,1826.0,7.0
592500.0,2.0,2.0,4751.0,1.0,0.0,0.0,3.0,8.0,0.0,98053.0,47.7082,-122.015,2170.0,5580.0,8.0
505000.0,3.0,2.5,5957.0,2.0,0.0,0.0,3.0,8.0,0.0,98028.0,47.7347,-122.236,2340.0,6604.0,19.0
1430000.0,5.0,4.25,3600.0,2.0,0.0,0.0,3.0,10.0,1090.0,98119.0,47.6351,-122.364,1810.0,3600.0,0.0
502000.0,3.0,1.0,5000.0,1.0,0.0,0.0,5.0,7.0,570.0,98116.0,47.5719,-122.385,1670.0,4000.0,93.0
257500.0,2.0,2.0,9265.0,1.0,0.0,0.0,3.0,7.0,0.0,98125.0,47.7252,-122.297,460.0,18000.0,74.0
405000.0,3.0,1.5,7500.0,1.0,0.0,0.0,3.0,7.0,0.0,98034.0,47.721,-122.182,1700.0,7500.0,48.0
427000.0,3.0,1.75,5111.0,1.0,0.0,0.0,4.0,7.0,0.0,98115.0,47.7005,-122.314,1370.0,5111.0,56.0
290000.0,3.0,1.5,9997.0,1.0,0.0,0.0,4.0,7.0,0.0,98155.0,47.7583,-122.302,1040.0,8699.0,59.0
222000.0,3.0,1.0,7695.0,1.0,0.0,0.0,3.0,7.0,0.0,98106.0,47.5191,-122.339,1210.0,7412.0,61.0
315000.0,3.0,2.5,6097.0,2.0,0.0,0.0,3.0,8.0,0.0,98038.0,47.3503,-122.042,2240.0,5574.0,12.0
371000.0,3.0,1.5,4500.0,1.0,0.0,0.0,3.0,7.0,0.0,98103.0,47.694,-122.332,1540.0,6375.0,55.0
279900.0,3.0,1.75,6620.0,1.0,0.0,0.0,3.0,7.0,0.0,98003.0,47.2798,-122.303,1580.0,8137.0,26.0
250000.0,3.0,1.5,23522.0,1.0,0.0,0.0,2.0,7.0,500.0,98059.0,47.4754,-122.09,2430.0,23958.0,77.0
599000.0,4.0,2.25,29930.0,2.0,0.0,0.0,4.0,8.0,860.0,98006.0,47.5689,-122.126,2770.0,29930.0,37.0
267300.0,3.0,1.75,93218.0,1.0,0.0,0.0,4.0,7.0,0.0,98092.0,47.2568,-122.07,1690.0,172062.0,50.0
585000.0,2.0,1.75,7200.0,1.0,0.0,2.0,4.0,7.0,760.0,98118.0,47.5592,-122.273,1570.0,6000.0,65.0
350000.0,3.0,1.75,8268.0,1.0,0.0,0.0,3.0,6.0,0.0,98072.0,47.7417,-122.172,1220.0,7800.0,46.0
506000.0,3.0,1.75,7700.0,1.0,0.0,0.0,3.0,8.0,700.0,98177.0,47.7594,-122.361,2180.0,7604.0,53.0
400000.0,6.0,2.0,210830.0,2.0,0.0,0.0,4.0,8.0,0.0,98058.0,47.398,-122.081,2540.0,217800.0,52.0
151100.0,3.0,1.0,4495.0,1.0,0.0,0.0,3.0,6.0,0.0,98146.0,47.496,-122.349,1260.0,7434.0,93.0
251000.0,3.0,1.0,4495.0,1.0,0.0,0.0,3.0,6.0,0.0,98146.0,47.496,-122.349,1260.0,7434.0,94.0
555000.0,4.0,2.25,8140.0,1.0,0.0,0.0,4.0,8.0,920.0,98006.0,47.5579,-122.129,2640.0,8700.0,37.0
467500.0,3.0,1.75,273556.0,1.0,0.0,0.0,3.0,7.0,0.0,98070.0,47.4361,-122.469,1790.0,273556.0,17.0
479000.0,4.0,2.5,30378.0,2.0,0.0,0.0,3.0,8.0,0.0,98042.0,47.3389,-122.066,2870.0,34834.0,19.0
247000.0,5.0,2.0,9350.0,1.0,0.0,0.0,5.0,7.0,530.0,98001.0,47.3398,-122.286,1460.0,8210.0,53.0
299500.0,3.0,1.0,10875.0,1.0,0.0,0.0,3.0,7.0,0.0,98045.0,47.4653,-121.745,1040.0,10875.0,38.0
306888.0,4.0,1.5,8970.0,1.5,0.0,0.0,3.0,7.0,670.0,98125.0,47.7297,-122.326,1960.0,8470.0,35.0
675000.0,4.0,2.5,244807.0,2.0,0.0,0.0,3.0,9.0,0.0,98010.0,47.3637,-121.955,2530.0,217800.0,13.0
577000.0,2.0,1.0,5265.0,1.5,0.0,0.0,4.0,7.0,0.0,98105.0,47.6638,-122.292,2080.0,4000.0,68.0
219950.0,3.0,1.5,9936.0,1.0,0.0,0.0,3.0,7.0,560.0,98003.0,47.3285,-122.328,1560.0,9890.0,47.0
375000.0,3.0,1.5,5500.0,1.0,0.0,0.0,3.0,6.0,0.0,98033.0,47.6717,-122.184,1670.0,6600.0,74.0
650000.0,4.0,2.5,6820.0,1.0,0.0,0.0,5.0,7.0,580.0,98115.0,47.6882,-122.306,1420.0,6431.0,72.0
975000.0,3.0,3.0,5000.0,1.5,0.0,0.0,2.0,6.0,0.0,98107.0,47.6711,-122.386,1360.0,2500.0,115.0
229000.0,1.0,1.0,3720.0,1.0,0.0,0.0,3.0,6.0,0.0,98106.0,47.5558,-122.363,1480.0,4800.0,95.0
575000.0,5.0,2.5,4000.0,1.5,0.0,0.0,3.0,8.0,1030.0,98122.0,47.6074,-122.299,1680.0,4000.0,88.0
815000.0,4.0,1.75,14880.0,1.0,0.0,4.0,5.0,9.0,1410.0,98075.0,47.5907,-122.086,3310.0,13388.0,53.0
525000.0,3.0,1.75,43560.0,1.0,0.0,0.0,4.0,7.0,950.0,98077.0,47.7716,-122.101,2320.0,57000.0,35.0
471000.0,3.0,2.5,2805.0,2.0,0.0,0.0,3.0,8.0,310.0,98027.0,47.5305,-122.047,1670.0,2898.0,13.0
450000.0,4.0,1.75,4333.0,1.0,0.0,0.0,4.0,8.0,900.0,98117.0,47.6893,-122.388,1670.0,4426.0,72.0
590000.0,3.0,2.0,6150.0,2.0,0.0,0.0,4.0,7.0,0.0,98116.0,47.5713,-122.394,1280.0,6150.0,88.0
744000.0,4.0,2.5,7260.0,2.0,0.0,0.0,3.0,8.0,940.0,98006.0,47.5664,-122.124,2860.0,8186.0,10.0
460000.0,4.0,2.25,36114.0,2.0,0.0,0.0,4.0,9.0,0.0,98092.0,47.3106,-122.116,2570.0,35091.0,28.0
299000.0,5.0,2.5,9389.0,1.0,0.0,0.0,4.0,7.0,650.0,98155.0,47.7438,-122.328,1810.0,9390.0,55.0
231000.0,4.0,1.0,5120.0,1.5,0.0,0.0,5.0,6.0,0.0,98022.0,47.205,-121.996,1540.0,7670.0,75.0
195000.0,3.0,1.0,9600.0,1.0,0.0,0.0,4.0,6.0,0.0,98092.0,47.3037,-122.107,1150.0,10222.0,39.0
305000.0,3.0,1.75,11500.0,1.0,0.0,0.0,3.0,7.0,530.0,98045.0,47.4473,-121.774,1250.0,11000.0,36.0
895000.0,4.0,1.5,6200.0,2.0,0.0,0.0,4.0,8.0,860.0,98144.0,47.58,-122.29,3080.0,6000.0,99.0
1110000.0,4.0,1.5,13300.0,1.0,0.0,0.0,3.0,7.0,420.0,98004.0,47.6232,-122.21,2840.0,12744.0,64.0
339000.0,2.0,1.0,7954.0,1.0,0.0,0.0,4.0,7.0,0.0,98108.0,47.557,-122.306,1180.0,6828.0,73.0
885000.0,4.0,3.75,3520.0,1.0,0.0,0.0,3.0,7.0,1030.0,98109.0,47.6295,-122.346,2230.0,1419.0,91.0
375000.0,3.0,1.0,5236.0,1.5,0.0,0.0,5.0,6.0,730.0,98146.0,47.5119,-122.386,1260.0,5320.0,70.0
367400.0,4.0,1.5,7400.0,1.0,0.0,0.0,3.0,7.0,0.0,98008.0,47.6023,-122.123,1310.0,7400.0,56.0
700000.0,4.0,2.0,5398.0,1.0,0.0,0.0,3.0,7.0,500.0,98119.0,47.646,-122.363,1910.0,4902.0,62.0
667000.0,5.0,2.25,10360.0,1.0,0.0,0.0,4.0,8.0,690.0,98008.0,47.5819,-122.126,2070.0,7875.0,49.0
200000.0,2.0,1.0,5250.0,1.0,0.0,0.0,4.0,6.0,0.0,98118.0,47.5177,-122.266,1210.0,5250.0,108.0
552775.0,3.0,2.5,18414.0,2.0,0.0,0.0,3.0,8.0,0.0,98074.0,47.6326,-122.015,2900.0,39921.0,44.0
452000.0,3.0,2.0,148975.0,1.0,0.0,0.0,4.0,6.0,1000.0,98056.0,47.5092,-122.195,2210.0,17388.0,114.0
418000.0,3.0,2.5,16050.0,1.0,0.0,0.0,5.0,8.0,720.0,98059.0,47.4694,-122.069,1790.0,14550.0,36.0
601500.0,3.0,1.75,10128.0,1.0,0.0,0.0,3.0,8.0,0.0,98033.0,47.6709,-122.167,2240.0,10154.0,47.0
600000.0,3.0,1.75,39639.0,1.0,0.0,0.0,4.0,8.0,0.0,98075.0,47.5929,-121.989,2330.0,30492.0,38.0
340000.0,4.0,2.5,6481.0,2.0,0.0,0.0,3.0,9.0,0.0,98092.0,47.333,-122.172,2660.0,6958.0,17.0
310000.0,3.0,2.5,6752.0,2.0,0.0,0.0,3.0,8.0,0.0,98003.0,47.2703,-122.312,1870.0,7455.0,20.0
290000.0,2.0,1.75,18000.0,1.0,0.0,0.0,3.0,8.0,0.0,98056.0,47.5066,-122.194,1700.0,8225.0,42.0
438000.0,2.0,1.0,9255.0,1.0,0.0,0.0,3.0,7.0,0.0,98133.0,47.7222,-122.332,1800.0,8000.0,74.0
718000.0,4.0,2.75,4408.0,1.0,0.0,0.0,5.0,8.0,1270.0,98144.0,47.5841,-122.295,2200.0,4000.0,76.0
200000.0,2.0,1.0,6600.0,1.0,0.0,0.0,5.0,6.0,0.0,98168.0,47.4878,-122.324,1030.0,6732.0,65.0
479900.0,3.0,2.0,12150.0,1.0,0.0,0.0,3.0,9.0,0.0,98042.0,47.3657,-122.152,2200.0,12150.0,20.0
400000.0,3.0,2.5,7877.0,2.0,0.0,0.0,3.0,9.0,0.0,98058.0,47.4395,-122.151,2550.0,7660.0,28.0
219950.0,3.0,1.0,10042.0,1.0,0.0,0.0,4.0,7.0,0.0,98188.0,47.4434,-122.283,1130.0,10925.0,58.0
300000.0,3.0,2.5,3381.0,2.0,0.0,0.0,3.0,7.0,0.0,98019.0,47.7344,-121.986,1820.0,3383.0,14.0
437000.0,3.0,2.25,8775.0,1.0,0.0,0.0,3.0,7.0,690.0,98177.0,47.7753,-122.359,1550.0,9240.0,55.0
350000.0,4.0,2.0,7210.0,1.0,0.0,0.0,3.0,7.0,860.0,98034.0,47.7307,-122.239,1250.0,7210.0,43.0
626000.0,4.0,1.75,9293.0,1.0,0.0,0.0,4.0,7.0,0.0,98004.0,47.6335,-122.196,1890.0,9293.0,60.0
490000.0,3.0,2.5,12032.0,2.0,0.0,0.0,3.0,8.0,0.0,98077.0,47.7455,-122.073,2320.0,9900.0,37.0
289000.0,3.0,2.5,4700.0,2.0,0.0,0.0,3.0,8.0,0.0,98042.0,47.3724,-122.104,2740.0,5040.0,12.0
595000.0,3.0,2.5,5100.0,2.0,0.0,0.0,3.0,7.0,0.0,98199.0,47.6594,-122.397,1790.0,4380.0,6.0
676000.0,3.0,2.25,41804.0,1.0,0.0,0.0,3.0,9.0,0.0,98045.0,47.4828,-121.73,2680.0,40866.0,25.0
389000.0,3.0,1.75,8028.0,1.0,0.0,0.0,3.0,7.0,600.0,98133.0,47.7466,-122.355,1940.0,11100.0,35.0
240000.0,3.0,2.0,5000.0,1.0,0.0,0.0,4.0,7.0,0.0,98198.0,47.3837,-122.304,1630.0,7500.0,31.0
382500.0,4.0,2.5,7079.0,2.0,0.0,0.0,3.0,8.0,0.0,98031.0,47.4206,-122.183,1970.0,7000.0,21.0
511555.0,3.0,2.0,7293.0,1.0,0.0,0.0,4.0,7.0,0.0,98008.0,47.586,-122.12,1600.0,7960.0,51.0
710500.0,3.0,1.75,4125.0,1.5,0.0,0.0,4.0,8.0,500.0,98107.0,47.6608,-122.359,1620.0,4400.0,97.0
429000.0,3.0,2.5,49928.0,2.0,0.0,0.0,3.0,8.0,560.0,98027.0,47.463,-122.008,2620.0,37301.0,29.0
170000.0,4.0,1.75,7500.0,1.0,0.0,0.0,4.0,7.0,0.0,98198.0,47.4222,-122.318,1490.0,8000.0,52.0
480000.0,5.0,2.75,7200.0,1.0,0.0,0.0,3.0,7.0,1330.0,98072.0,47.7563,-122.147,2460.0,8750.0,36.0
225000.0,3.0,1.0,6535.0,1.0,0.0,0.0,3.0,6.0,0.0,98168.0,47.4906,-122.306,1100.0,6535.0,67.0
615000.0,3.0,1.75,7224.0,1.0,0.0,2.0,3.0,8.0,180.0,98177.0,47.774,-122.384,2540.0,9990.0,39.0
438950.0,4.0,2.5,385506.0,2.0,0.0,3.0,3.0,7.0,0.0,98022.0,47.2396,-121.993,1680.0,158994.0,23.0
242000.0,3.0,1.75,9856.0,1.0,0.0,0.0,4.0,7.0,0.0,98003.0,47.3448,-122.298,1400.0,9600.0,53.0
560000.0,3.0,2.5,9686.0,1.0,0.0,0.0,3.0,8.0,500.0,98074.0,47.6339,-122.026,1960.0,8254.0,25.0
857500.0,3.0,1.5,3960.0,2.0,0.0,2.0,5.0,8.0,0.0,98103.0,47.6658,-122.355,1540.0,3400.0,86.0
685000.0,4.0,2.5,7864.0,2.0,0.0,0.0,3.0,9.0,0.0,98074.0,47.6075,-122.017,2790.0,7034.0,15.0
486000.0,4.0,3.0,7336.0,2.0,0.0,0.0,4.0,7.0,0.0,98034.0,47.7297,-122.219,2200.0,7724.0,38.0
749000.0,3.0,2.5,10338.0,2.0,0.0,0.0,3.0,9.0,0.0,98007.0,47.6599,-122.146,2670.0,8866.0,27.0
260000.0,3.0,2.5,6298.0,2.0,0.0,0.0,3.0,7.0,0.0,98030.0,47.3687,-122.182,1670.0,7207.0,28.0
1015000.0,3.0,1.75,8502.0,1.5,0.0,2.0,3.0,10.0,1000.0,98126.0,47.583,-122.379,2900.0,5016.0,85.0
565000.0,3.0,1.75,5111.0,1.0,0.0,0.0,4.0,7.0,200.0,98199.0,47.6379,-122.4,1360.0,4424.0,73.0
355000.0,3.0,2.0,2502.0,2.0,0.0,0.0,3.0,7.0,0.0,98103.0,47.6969,-122.338,1850.0,5000.0,23.0
775000.0,5.0,2.0,9970.0,2.0,0.0,3.0,3.0,9.0,0.0,98125.0,47.7108,-122.277,2280.0,7195.0,44.0
335000.0,4.0,2.25,7305.0,1.0,0.0,0.0,4.0,7.0,1050.0,98188.0,47.4676,-122.296,1760.0,7308.0,52.0
1300000.0,5.0,4.0,7800.0,2.5,0.0,2.0,3.0,8.0,400.0,98199.0,47.6466,-122.391,2340.0,6000.0,77.0
545000.0,3.0,1.75,3000.0,1.5,0.0,0.0,4.0,7.0,0.0,98107.0,47.6599,-122.363,1140.0,3000.0,111.0
540000.0,3.0,1.75,4240.0,1.5,0.0,0.0,4.0,7.0,0.0,98144.0,47.5745,-122.311,1460.0,4240.0,88.0
